,user_id,total_play_seconds,artist_name,genre_name,track_name
39237,6358A93,0.100000,Leslie Hunt,pop,Your Hair Is On Fire
39238,89FD39D4,528.065306,unknown,psychedelic,End of the Music
39239,18865F2C,428.486500,Giuseppe Lanzetta,classical,Adagio for Strings in B-Flat Minor
39240,6B104228,6.566000,Matt Maher,gospel,Abide with Me
39241,CC12654B,0.100000,Robin Schild,jazz,The Girl from Iponema (feat. Danny Caron)
39242,BFF18EE1,95.462065,Larry Skoller,blues,Doo Doo Doo Doo Doo (Heartbreaker)
39243,48FF6D19,6.000000,Mercedes Ferrer,pop,Carcel De Amor
39244,A09B4FA6,125.898000,The Blackjacks,rock,Woo-Hoo
39245,116567FA,167.000000,Mariana Sirbu,classical,Vivaldi: Concerto for Violin and Strings in E ...
39246,1BA56A83,4.346000,BRDigung,rock,Ich bin krank
39247,63937962,2.398000,Diatonis,electronic,Dronfield 29
39248,7C23A1D0,165.877551,Chamber Labacensis & Kurt Redel,classical,Concerto for Violin Cello Strings and Basso Co...
39249,20A9AB8F,31.876540,Ott Lepland,pop,Aeg
39250,8635DC64,2.444000,Западно-украинское объединение МСЦ ЕХБ,religious,Благо есть славить господа
39251,CCD0BE42,6.394876,Tamra Rosanes,pop,Where Have All the Flowers Gone
39252,E1523C09,42.711567,Сомнения Прочь,rusrock,Весёлые песни
39253,752C4D13,8.090000,Taisho,rock,Ready Steady Go!
39254,A96974B2,166.905000,Soulkids,dance,Let Me Show
39255,6BA7A941,1.773000,One Man Army,world,Sule Adekunle Alao Malaika
39256,B4F915D1,206.239000,Lily Dahab,jazz,Deja Que Te Habla el Alma
39257,A74D35AE,3.150040,Pippo Scagliola,pop,Cosa sei
39258,A3A784C2,3.215015,SERGEEVA,ruspop,Грабли
39259,74F424A9,2.134000,Twopointeight,alternative,Detach!
39260,BDBEF66C,243.649961,Los Angeles Negros,latin,El Rey y Yo
39261,2E624E39,201.177000,Worry Blast,rock,Outta Nowhere
39262,4280305E,22.561524,Janileigh Cohen,folk,Blues Run the Game
39263,80AC33BC,68.778319,The Orchids,pop,She's Just a Girl
39264,DBFCA9E,7.216774,Ghost Twin,electronic,Plastic Heart
39265,FDF68817,1.446964,Bob Catley,rock,Light Up My Way
39266,C097A82,169.012225,Red Nichols,jazz,Ida Sweet as Apple Cider
39267,CED69412,5.365000,Neuropol,dance,12th Round
39268,CC04FB5B,5.000000,DJ Mishakov,dance,Funky Round the Corner
39269,D53C6007,356.600000,Mutha's Day Out,pop,What You See/We All Bleed Red
39270,2CE527C,0.876000,Stargarden,ambient,Ghosts of Ocean Gardens
39271,DD9A9B16,39.224167,DJ Ciba,ambient,Eternal Sex
39272,8099847B,422.000000,Макс Брух,classical,Violin Concerto No. 1 in G Minor Op. 26: III. ...
39273,5E46CA7F,3.237240,unknown,electronic,Song For A Girl
39274,758D6958,251.115100,A Tous,dance,Savage
39275,AC5857CD,0.000000,unknown,pop,Кошки
39276,1A9170B2,2.773265,James Linkwater,soundtrack,"Cat's in the Cradle (From ""Shrek 3"")"
39277,4719A5EF,1.694000,Cory Wells,rock,Avoid the Blame
39278,DCCA701E,173.400000,Vayden,alternative,Painted Face
39279,77A19423,2.529000,Новелла,local,Нимфоманка
39280,ED8655B9,4.703871,Шамхан Далдаев,caucasian,Жених и невеста
39281,8462832A,2.997000,Gvozdowski,rusrock,Настасия
39282,3F3F2CA2,76.000000,Masakari,metal,XXIII. Hexenhammer
39283,A1A843B7,0.100000,Duck House,electronic,Closer
39284,7856849B,88.000000,Rodrigo Amarante,soundtrack,Tuyo (Narcos Theme)
39285,65869805,330.721000,Gourishankar,rock,Order and Chaos
39286,58B65057,0.694749,Eyelight,metal,Black Sheep
39287,A60761DD,0.000000,Cesare Cremonini,pop,Logico # 1
39288,E724E1F5,266.774000,Freq Boutique,dance,What House
39289,2EAFA04,21.752000,Digital Nature,electronic,Oasis (Activa ReVision)
39290,397E312B,0.000000,The Spleen,rock,No More
39291,CDF58A69,198.693000,unknown,rusrap,#Слышьчё
39292,B284058C,10.000000,The Horizon Line,metal,Satellites
39293,9303AD68,197.000000,M-Phazes,alternative,Weathered
39294,21FD8AED,395.505000,Dan,dance,La Bruja
39295,5AD5B359,27.440000,ЭGO,rusrap,Ты моя девочка сладкая
39296,FE7FA99D,0.000000,Валерий Цуркан,rusrock,Песня мамы
39297,D8654B81,0.000000,Bokassa,stonerrock,Hellbilly Handfishin'
39298,23951378,269.188000,Destrage,metal,Symphony of the Ego
39299,FA5DB277,74.153521,ForeverKings&Queen,pop,Kids of America
39300,3F440BB7,0.000000,Herbert von Karajan/Philharmonia Orchestra,classical,Symphony No. 6 in B minor 'Pathétique' Op. 74:...
39301,E20E259F,232.698775,Рви меха!,ska,Бесноватая
39302,52AA3319,178.004000,Yvan Buravan,rnb,Just a Dance
39303,EFE172A7,228.000000,Baba,french,Petit Baba Noël
39304,C8635C5E,416.208980,Melicia,trance,Genesis
39305,7524FA52,330.000000,the breaking,rock,Look Up
39306,FCC3F9BD,70.000000,Fall Has Come,rock,Carillon
39307,D47F58AE,0.100000,unknown,electronic,Bzzz
39308,11FB0E7C,8.692620,Funk U,dance,Breakbeat
39309,5C5624B4,2.719323,FreshwaveZ,dance,Life on the Planet
39310,163A6FD6,1.582162,Tiffany Young,k-pop,Teach You
39311,6691EBAF,9.000000,Lynda Lemay,pop,Le Dard
39312,6C837711,3.000000,Zoopreme,dance,haha
39313,2779265A,173.370000,Drift Wood Miracle,rock,Juggernaught
39314,4964BFC2,6.443145,Eugeneos,dance,Unique
39315,47AF862F,17.064000,Jérôme Ciosi,world,Mare è sole
39316,7E025641,185.129796,Tarter & Gay,blues,Unknown Blues
39317,BEAD3A76,21.000000,Tifase,hiphop,Roll With Me
39318,9B1B708B,9.155336,Mali Music,rnb,Little Lady
39319,99111215,0.000000,T Slim,hiphop,Switchin Lanez
39320,57CF3ED9,0.000000,Caroline Mhlanga,jazz,Paper Moon
39321,A6CC0D31,214.831000,Semitoo,pop,Temporary
39322,8E5C17CE,0.000000,D.J. Mash Up & Cleveland's Solo Dolo,rnb,Memories
39323,2726E11E,22.000000,Cafu,psychedelic,Sofa Surfer
39324,29D5173A,4.000000,Trigger Man,rap,My Life
39325,50F22FCF,238.750000,E.T. Webster,reggae,Give Praise
39326,6085B6BA,0.000000,BUIJ,electronic,Seakill
39327,F50650CD,7.976224,Jordan Freshh & Cito,hiphop,Dutty
39328,2ABCF7B8,5.205227,Yomo Toro,latin,Espana Cani - Original
39329,FADFD341,0.000000,Ilaria De Cicco,pop,Se...
39330,9F4C50AB,66.902000,Buckz2Fresh,hiphop,Rick and Morty
39331,5D1AE550,3.255000,B O K E H,electronic,I Know You Know
39332,383E766B,2.557000,Saint Petersburg Radio and TV Symphony Orchestra,classical,Coppélia Act III : 24. L'aurore
39333,A959209C,190.641633,Christoff,holiday,Een Ster
39334,D82C6EAA,165.993656,Astrio,jazz,Gun
39335,21DB37E0,189.428000,PEALS,electronic,The Salvation and the Power
39336,DA5232F0,1.000000,Alter Ego,dance,Rocker
39337,E4530587,216.764083,360,hiphop,Price Of Fame
39338,D629AEBE,192.330000,Los Incas,world,Viva Jujuy
39339,2E2282FC,5.000000,Country Heroes,country,If Tomorrow Never Comes
39340,17757EA2,0.100000,Dirty Dancing High School,dance,(I've Had) the Time of My Life
39341,CE883918,0.000000,Irish Pub Songs,spiritual,Lake Isle Of Innisfree
39342,D6CABD20,0.000000,Azuria,electronic,Forgive Me
39343,DF05E1D0,0.000000,unknown,dance,Beautiful People
39344,998AF29F,179.059590,Belladonna,electronic,Fly Away
39345,F453E84B,0.100000,Deejay René Bauer,dance,Harlem Shake
39346,2FE2E8B3,0.000000,Tyler Barton,electronic,How to Leave Your Body
39347,91FEB595,207.229000,unknown,ruspop,Просто вдохнуть
39348,D16AF8A7,0.000000,Emii,pop,RED
39349,260D909C,23.220351,The Company Band,jazz,Smack Jazz
39350,43E23980,1.720000,The Devil and the Almighty Blues,rock,Root to Root
39351,C10F6830,62.474141,Maria Amolategi,pop,Don´t Speak
39352,87BCCBA9,27.307444,Plastique Noir,rock,Inconstancy
39353,C7B47258,24.009958,Ensemble La Partita,classical,Flute Concerto in D Major Op. 10 No. 3 RV 428 ...
39354,CC9771A7,1.346000,Азамат Биштов,world,Don't Take Offense
39355,45796DCB,34.683035,You,psychedelic,Concept1/The Journey
39356,A7C87633,38.725334,Roop Kumar Rathod,world,Rab Ki Rubayee
39357,E04FED88,29.688000,Mother Witch & Dead Water Ghosts,metal,Ruins of Faith
39358,83D920E3,5.100234,Almost-Alien,rock,I Like (Like) You
39359,A16C14C6,9.947139,Вада,rusrock,Ведьмак
39360,9D03E3AF,15.720000,Class A,psychedelic,Classic
39361,FC2B7274,89.000000,Hermanos Rigual,latin,La Perica
39362,C9802541,6.511000,Null 'O' Zero,rock,Warframe
39363,FA37442,0.000000,East of Eli,pop,The Get Down
39364,53D4D30E,179.382857,Bocafloja,hiphop,Gran Frenesi (feat. Afu-Ra)
39365,715EC497,24.155000,Unlike Pluto,electronic,Nothing Wrong With Me
39366,46331978,5.906000,King Africa,dance,Están Bailando
39367,B43A01F2,0.000000,M.B. WELTZ,electronic,August#8
39368,C93D78B1,3.090000,Вадим Тихонов,pop,Танец для двоих (Touching dance)
39369,5E6C3483,358.112630,Релаксации Музыка Мастер,newage,Звуки природы
39370,EEF47D4D,21.042000,José Mercé,pop,Tu frialdad
39371,2BEFBCA5,12.404000,Armenian Choir of Sofia,classical,Cherubic Hymn - Hymne des Cherubins
39372,E4EBAFBE,126.945589,Splitbreed,electronic,No Chill
39373,ED0E3BF1,540.130000,Алексей Консовский Зинаида Бокарёва Ефим Нейд ...,fairytail,Храбрый портняжка: Шей шей иголка
39374,E9AD2804,0.100000,Bemad,punk,Атаман
39375,609F1B00,1.242432,Max Vertigo,dance,Time Goes By
39376,B8CAB0F1,9.101247,Gadayan Alain,hiphop,Alain Rap-Dance
39377,A256E533,174.428000,JEX,electronic,Find You
39378,86842ABA,47.718017,Aunt Nelly,rock,So Sad
39379,F32C0867,253.048163,Cannibal Kiss,electronic,Candy
39380,E84E11DB,11.882424,Divine Poison,indie,Замыкание
39381,E8A115BD,199.183667,Jori Hulkkonen,electronic,Baryonic Truth
39382,88FB0CE,3.686000,Colapesce,pop,Maria maddalena
39383,6BA00F51,16.278586,Bluagata,rock,Bluagata
39384,9260DD9C,205.545555,Markus Schulz feat. Sebu (Capital Cities),dance,Upon My Shoulders
39385,6C22B261,0.007938,Richard Stoltzman,classical,Portals: IV. West Portal
39386,C5F4B5E7,218.540408,Shary,pop,Cucciolo di donna
39387,2E18ED12,211.460000,Алиса Милош,ruspop,Тихо тихо
39388,6B4FB2A6,9.272000,Mtv Riff Raff,electronic,Puerto Rico
39389,64596083,0.100000,Djlaser,electronic,Green Crow
39390,CA119D9C,0.100000,Call Me No One,rock,You Surprise Me
39391,E9366977,391.940000,James Asher,world,Amma
39392,53CAA118,127.000000,Dan Reed,rock,Our Summer Romance
39393,E0C3E896,49.935000,G.L. Crockett,rock,Look Out Mabel
39394,2AABE60E,409.155895,Trentemøller,dance,Kink
39395,DA1A2EE,228.000000,Marc philippe,electronic,Only For A Night
39396,AE18B3B2,193.445000,Cyrax,hiphop,Tank
39397,AEB4CFC1,7.954707,Om Frequency,electronic,A Soul
39398,F6289179,101.825306,Deathspell Omega,rock,Epiklesis I
39399,FBD041BC,137.064458,Brian Jones,jazz,Roll Over Beethoven
39400,4BD9EDCC,16.346834,Nodiko Tatishvili,european,Tserili Apkhazetshi
39401,7BD1833D,7.000000,The dead,rock,Hey Kids
39402,3898E71E,0.100000,John Zorn,jazz,Improvised Music #1
39403,D68980BE,223.921633,Infantry Rockers,reggae,Black History
39404,FA6B7E69,68.000000,Беспроводной kit,ruspop,Смуглянка
39405,EA0AA284,171.284898,Axollo,electronic,Moonstruck
39406,517498C9,115.043265,Jonatan Bengta,film,Tiny Bob Dylan
39407,D93AE6DE,126.386000,Best Christmas Songs,pop,Angels We Have Heard On High
39408,CFD63F65,88.607347,Maruta,metal,Genocide Interval
39409,2666E885,265.221224,Fetsum,dance,Waitin' For You
39410,D8275E1F,8.000000,2000 Davul Zurna,world,Misket
39411,F25E8755,212.453854,Platon,pop,Last
39412,4F4B74F6,138.643413,Part Timer,electronic,Hide All You Like
39413,AD5CDBEC,201.038367,Boy Krazy,pop,That's What Love Can Do
39414,FA4DF7F1,4.227973,Cuba Connection,tech,Rastaman
39415,6795D21C,1.031000,Lamas Du Monastère 'nyingmapa Wishfulfilling C...,world,Rituel de Vajrasattva
39416,581BE538,106.718105,unknown,electronic,Pill
39417,9BB0FCDD,241.084082,Jess Reimer,americana,Heartache Spoken Here
39418,FF5EA5F3,196.022000,Joker James,hiphop,Страна чудес
39419,DEB271C2,0.000000,John Mansfield,spoken,I Am the Resurrection and the Life
39420,400E0025,0.100000,恒大音乐,miscellaneous,月朦胧 ，乌朦胧
39421,D42CEC5F,7.000000,Raimundos,rock,Só No Forevis (Selim) (Participação Especial d...
39422,A5D6AE93,260.205714,Christophe Rousset,classical,2. Allemande
39423,E796F0B3,25.007000,Don Brownrigg,pop,Just Breathe
39424,DCCF8077,0.000000,The Crest,metal,Fire Walk With Me
39425,8322AC2D,219.872625,The Count & Sinden,dance,Hold Me
39426,96F25FFC,0.100000,Call US Forgotten,rock,Contender
39427,FA2C2C4A,10.000000,Perrion,hiphop,Oh No No
39428,6924C883,10.433582,Chris Santana,tech,Testpatch
39429,DBA1C8A4,214.323000,SLEEPLUST,electronic,Over It Now
39430,6EFCC7CB,63.000000,KYIVSTONER,ruspop,Мяу-Мяу
39431,49350556,15.491580,Matteo Curallo,soundtrack,La fortuna di conoscere Michelangelo (prima pa...
39432,B5F11E01,35.000000,"Leonel Y Almikar ""Los Ases De Sinaloa""",mexican,Liebres De Chihuahua
39433,81309EE3,4.183174,Black Lotus,extrememetal,Return to Erebus - Closing.
39434,82E0C132,262.000000,Eearz,rap,Kill 'Em With Success
39435,B63CBD54,0.000000,Mehri Maftun,world,Wasma Bar Abru Mazan (Don’t use dye for your e...
39436,C1791F9B,251.846531,Falamansa,world,Gotas de Amor
39437,3A51F385,10.684000,Michele Adamson,psychedelic,Jellify
39438,28DA45C7,5.201130,"Fa ""Dogg""",hiphop,CLUB Instrumental
39439,8B871308,350.621000,Euge Groove,pop,12:08 AM
39440,10B908DC,20.000000,Los Hermanos Zañartu,latin,Guajira Sicodélica
39441,CE151C7C,0.390000,POUNDERS,rock,Riot in the City
39442,B7BCF417,37.134436,Strange and the Familiars,folk,Cause and Effect
39443,3E7BEA31,22.029432,Chad Lefkowitz-Brown,jazz,Giant Steps
39444,744221FF,47.970000,Free Run Worship,spiritual,You Set Me Free
39445,1096EBD5,8.000000,Отморозки,rusrock,Сибиряк
39446,2CBB1579,218.751024,The Hsu-Nami,rock,Entering The Mandala
39447,8572429D,12.236026,Black Rain feat. Jojo,hiphop,Money Man
39448,1DB5908,183.457959,Litesound,rock,Give Me the Rhythm
39449,5FF9EA90,5.596000,Digital Pony,dance,Shrek
39450,F4D4AC7A,327.653875,Politis,techno,Ermis
39451,51475B15,0.100000,Кузнецкий сквад,rusrap,2x2
39452,ECE2F736,2.858000,Afro B,world,Shaku Shaku
39453,8C733A99,3.973000,Dirty South,electronic,With You
39454,A3405626,200.907755,Songs: Ohia,alternative,Tigress
39455,9D8FFF95,6.305000,Floppy,electronic,Logout
39456,1FC437DE,108.924000,Pierre,rap,Messi
39457,300835EB,4.000000,Dima Pro,ruspop,Al-ḥamdu li-llāh
39458,D47F58AE,190.000000,Fernando Campo,dance,Razor Sharp
39459,5006EB1E,12.177000,Steve Smooth,dance,So High
39460,B2E3BA34,36.412000,Isabel Varell,schlager,Alla bella vita
39461,E7279120,190.727370,Les Sins,electronic,Youth Gone
39462,2C19007,221.000000,Júníus Meyvant,pop,Beat Silent Need
39463,7EE61A59,0.100000,unknown,ruspop,Море Анапа
39464,C8706CAF,230.202000,Alpha Team,electronic,Speed
39465,BD72B82,7.402453,David Dunn,religious,No Matter What
39466,8D673254,256.731417,Counter-World Experience,rock,Merak
39467,A60731F5,158.380333,Perry Como,pop,Magic Moments
39468,CB36698D,246.000000,Nick Zaramella,pop,Take My Heart
39469,584519E7,0.100000,RëLL & Drelight,hiphop,Hannah Montana
39470,D9B8A73B,0.100000,Fake the Face,metal,Callista
39471,3C85C971,75.716000,ВИА «Танцы»,rock,Пой мне
39472,7E958FC4,14.565325,Juan Serrano,latin,Cante Popular (Bulerías)
39473,918D88DD,0.000000,Kay Kay and the Rays,blues,Cold Rain Falling
39474,74E527B7,173.609796,Alejandro Seoane,electronic,Capuccino
39475,E24D110C,14.720000,D.E.,miscellaneous,Beetlejuice
39476,CC9FFDA1,32.000000,Ensemble Shavnabada,folk,Mravaljamier
39477,55B0B45,3.990418,Кислый,rusrap,Cuts
39478,A02E37B4,229.433469,Gary Hendrickson,pop,I Will Give You My Love
39479,30886CE4,234.210000,Sultana,hiphop,Kaymak
39480,973A0C88,1.422000,Gospel Singers of Germany,inspiritual,Die gedanken sind frei
39481,F434E4B1,12.000000,Hard core dance,dance,Hard Core Dance
39482,2CA52C4A,714.631837,GuruGanesha Band,new,Ang Sang Wahe Guru
39483,99416FAB,21.509025,Boggle Karaoke,pop,Cousin Norman (In the Style of 'Marmalade')
39484,1E75C80E,45.701980,Vendetta Against Doubt,rock,I Am Just A Fad
39485,7B63B8D1,76.455312,Gryphondale,jazz,Rain on Saturn
39486,D34D6C00,0.000000,Monster's Halloween Dance Music,soundtrack,Toccata and Fugue In D Minor By Johann Sebasti...
39487,30A4545,2.675000,Kamala,easy,Baba Nam Kevalam Means
39488,3CFBFD9C,1.000000,Nana Gualdi,world,Fridolin (Ich hab' sonst nichts anzuzieh'n)
39489,D6C8839E,23.207133,Kovács Kati,world,Szerelemben Soha Nincsen Igazság
39490,E1ADBAF3,202.000000,Adamant,rusrap,Тебе это нравится
39491,6A3EB50D,111.730000,unknown,dance,Delusions
39492,C77F93DA,192.835918,DJ Sandro Escobar feat. Katrin Queen,dance,Gonna Dance
39493,B79F19B7,470.206707,Dennis McCarthy,soundtrack,Star Trek: Deep Space Nine - Main Title
39494,2C159EF0,15.352115,Stl,electronic,Unhurry Yourself
39495,122BC1D8,0.100000,The Seventh Sphere,metal,Puteshestvie
39496,9259FB6D,1.693888,unknown,pop,Che sia buona vita
39497,4CD4A709,2.095000,Poly Gomez,world,Adelante
39498,F6B14A9B,90.000000,Eden xo,pop,Hold Me Now
39499,F731402B,111.884000,Kris Kristofferson,country,Whiskey Whiskey
39500,CBB9BF83,48.265000,Fonik,electronic,Altered Dimensions
39501,E74B503C,239.516735,unknown,pop,Rain
39502,D3DD8D00,18.984000,Grant Clarkson,jazz,Our Father
39503,93755763,40.000000,Deleted Scenes,rock,English as a Second Language
39504,F98B0B6B,174.497936,Tena,rock,Volver a Empezar
39505,F54C88A1,5.181881,Fracture Design,dance,Summer Rain
39506,A47475C9,0.100000,Phil Jones & The Unknown Blues,blues,Comin' Home Baby
39507,5686E8A8,162.455500,Шепот Банши,rusrap,Всего доброго идите на хуй
39508,8F589120,172.965000,Inca,pop,Fly 'N' Burn
39509,A5BA22B9,373.838367,Mr. DJ Monj,electronic,One More Time
39510,D7DAC275,24.595000,Ozan Yüksel,world,Kuşkuluyum
39511,27759780,333.580000,David Lanz,pop,Ode To A Dark Star
39512,B81FD0B5,198.608980,Arteson de Cuba,tropical,A Buena Vista
39513,D6C6D2F2,22.476206,Fata Morgana,dance,Tango Des Doods
39514,E6A8E0B6,403.000000,W4velike,dance,Be Yourself
39515,340A7567,194.300000,Hollydays,french,Léo
39516,30D82E28,174.149000,Dieter Thomas Kuhn,pop,Michaela
39517,1B35C18E,7.461000,Monte,dance,True
39518,2A9905F4,1.000000,Arseniy Krestitel,alternative,Мой Вейп
39519,42024AC,2.000000,V-Sag,dance,Sunset
39520,91A973F4,268.225306,Solerrain,rock,Your Hell
39521,445C3E0A,216.000000,ABILEXX,ruspop,В рай
39522,5A1B6F26,0.000000,Dynamic,psychedelic,This Is My Bass
39523,FE93CAA9,147.000000,Rodolfo Biagi Y Su Orquesta Tipica,latin,Si la Llegaran a Ver
39524,35DCFA79,7.515736,Fuath,metal,In the Halls of the Hunter
39525,94C015EB,110.733061,Titan Slayer,electronic,Sisters of Fury
39526,E8D259BA,6.703000,The Dixie Jazz Stompers,jazz,Ma' He's Making Eyes At Me
39527,DF862456,1.074000,Операция Пластилин,punk,Шизгара
39528,B01E084F,0.000000,Housecream,dance,I've Been Thinking About You
39529,166E5A5E,17.349596,KenDred,hiphop,Addiktiv Muzak
39530,FEFC9A39,0.100000,Murg,metal,Törstens kval
39531,45796DCB,6.698002,BLCKCSTLS,electronic,Act 2: Concept 22
39532,88DF1940,108.040000,Roger Bart,melodic,Man About Town
39533,813FD14,20.708563,Late Night Jazz,pop,Wonder
39534,C2F556A,0.000000,Добрые волшебники,children,Песня Тима Талера
39535,D5189BA2,1.299000,Terminal Mind,rock,Zombieland
39536,714673F3,1.000000,Takashi Sato,world,Aishite Kurerukai
39537,196346BA,20.000000,Tracy Soto,rock,Net Cop
39538,CF5A7982,1.000000,Buba Corelli,pop,Ego
39539,85FF6EE,314.374000,Alexander Abreu & Havana D’Primera,latin,La Vuelta al Mundo
39540,AD48E6FF,0.000000,Teeel,electronic,Polar Bears
39541,9A11E68A,243.000000,Ted Nugent,rock,Where Have You Been All My Life
39542,15F4EFB,5.593000,Ev9,rock,Nite Time
39543,254FA9BE,208.628004,BUNT.,electronic,Old Guitar
39544,C1C5D237,30.129000,Allie Gonino,rock,Mad Man
39545,EDAAC6DB,4.521400,The Orange Revival,rock,All I Need
39546,AEA8442D,272.326531,Einstürzende Neubauten,experimental,Haus der Lüge
39547,D280E897,48.854000,Headsource,metal,Andromeda
39548,12FF327F,56.000000,unknown,electronic,Sambala
39549,428903CC,1.000000,Hossam Habib,world,Enta Ma'aya
39550,ADC84AB0,5.231000,Beenie Man,pop,Jamaica Way
39551,8E7AF6CF,12.708535,Joe Innes & the Cavalcade,rock,God Only Knows I Tried
39552,5CFB0134,8.027000,Celtic Cowboys,country,Don't Rock the Banjo
39553,82E251E3,0.000000,Гагик Езакян & SongBand,electronic,С новым годом
39554,57D80D7F,12.746282,A&M Production,electronic,I Miss You
39555,6F9E096F,54.201750,Elizabeth A. Baker,avantgarde,Quarks
39556,4E0B9D4D,1.700356,The Touch,electronic,Le Night Dominator Featuring Lina
39557,E22BE743,48.000000,Harmonix,jewish,Shnaim
39558,429CA336,6.568000,SHEENS,dance,Hey You
39559,7C33EC94,11.767000,Froggy Frog,dance,Axel F
39560,9F14E773,196.835000,Юлий Реентович Ансамбль скрипачей Большого теа...,classical,Хорошо темперированный клавир том 2: Прелюдия ...
39561,E0E78ED5,217.129796,Notions,rock,Wild Card
39562,A3E64156,38.720457,Wordsmith,hiphop,Time
39563,AC7991E1,9.000000,DJ Pill.One,electronic,Твоя тупая тёлка
39564,14EB73BE,15.586649,Lukas Frank,indie,Shame
39565,5BEEBA75,1.576000,Selfish Gene,alternative,This is not America
39566,EC46D7B,5.041000,Мария Максакова I Семён Погребов,romance,6 романсов соч. 28: No. 4 Он так меня любил
39567,F7500985,8.413889,Attalus,rock,One Defining Spark
39568,B909ECF6,1.933000,My Life As Ali Thomas,alternative,Winter's Love
39569,977A2C91,186.000000,KSON feat. Ditro,rusrap,Дэнс
39570,17AB44B2,276.317000,Eurocide,alternative,The Hideaway
39571,A47102A5,0.000000,Ai Ai Ai,dance,Ai Ai Ai
39572,F6998D07,12.000000,Sarina Rosa,pop,Human
39573,72CE8D5E,91.710747,Raised Fist,pop,In Circles
39574,CB93D2B6,273.084083,Лена Ильичёва,pop,Побегу
39575,4E23960F,95.400000,The Experimentalists,electronic,Stairway To Heaven
39576,D83306E,126.409000,Indian Carnival,bossa,Yma Sumac
39577,349D8116,4.325000,Obrint Pas,punk,Lluny D’aquí
39578,A2C57FA0,211.069388,Sawend,world,AI-GA-TARINAI (feat. GUMI)
39579,ACF6F997,212.610612,Neovaii,electronic,Your Eyes
39580,12DD5265,0.100000,Nic Perez,pop,Airplanes Pt..II
39581,B67D2775,166.713446,Moramay,dance,Latina
39582,DD26FABC,0.100000,Movie Soundtrack All Stars,pop,The Twilight Zone (Main Theme)
39583,D78A356E,0.100000,Brika,alternative,Tetris
39584,7BE422F0,8.850871,Noel,electronic,Red Zone
39585,77BB0F45,0.100000,The Creative Assembly,soundtrack,Empire Credits
39586,66D23A85,16.000000,Paul Keeley,electronic,Run To You
39587,F635EEA7,0.000000,PEDICAB,pop,I want it now
39588,C5B4E721,25.000000,Space Girls,rock,Space Oddity
39589,6C9D2268,0.000000,Giorgio Gee,dance,Dooyu
39590,3DFC80BD,0.000000,I Virtuosi Dell´ Ensemble Di Venezia,classical,Avenae Rusticae - Aria
39591,436FA05E,277.000000,Afrobombas,hiphop,De Sal & Sol Eu Sou
39592,D540AF61,3.730000,Danny Dove,dance,Falling
39593,D06F1336,3.000000,unknown,dance,The Club
39594,24FF0B30,99.000000,Vanrico Lil' G Hanna,world,Hater Blockerz [feat. G-Yo]
39595,E61F36E2,3.000000,Melosh,hiphop,I Got the Power
39596,35A8C09A,17.807000,Группа РЕТО,spiritual,Исаия 53
39597,3F9D85D1,11.000000,Plazas,pop,Deeper Than Blue
39598,CDCCFD9,205.000000,Millo Torres Y El Tercer Planeta,reggae,Te Recordaré
39599,DFB3BEB4,1.000000,Cisco,alternative,I cento passi
39600,87AA9598,0.100000,Endorphin,techno,Sex
39601,A71BCE9E,344.166000,Giallo,local,Remember
39602,4BE06045,258.481633,Christie Winn & The Lowdowns,jazz,Wish
39603,21950762,2.523000,unknown,dance,Rocking On The Floor
39604,DA1CC420,0.000000,Ухушуху,electronic,Онега
39605,CCD76FD2,1.924000,Серік Ибрагимов,pop,Үйлендім Мен
39606,C2EE9C15,466.520816,Poisonblack,metal,Only You Can Tear Me Apart
39607,1C4E1681,5.000000,Jukebox,pop,Auzi Cum Bate
39608,52444E29,4.716000,Few Nolder,deep,Porcelain
39609,96C7D230,259.526500,Лайда,folkrock,Самолёт
39610,169C29BB,0.000000,Robert Wyatt,jazz,Sometimes I See People
39611,F47ED93B,239.386122,Jana Kramer,country,Circles
39612,8338D51B,0.000000,Hal Dickinson,jazz,Merry Christmas Baby
39613,544B9EEC,257.137000,Matthew Nagle,electronic,Heartbeat
39614,9C222F91,0.000000,N1ce,rusrap,Когда стану мёртвым
39615,B0F57C11,1.000000,Seventribe,rock,Make Me Dead
39616,B7E7B19D,9.129000,Rayden,dance,Things Are Bad
39617,AE771BA9,187.350204,Blinkie,dance,Don't Give Up (On Love)
39618,A42DB989,188.174000,Ganamont,dance,Monster
39619,B788C627,11.770000,unknown,dance,Brazil Nights
39620,1B527B0D,159.000000,Caleb Cruise,rnb,Kylie
39621,856F03F7,19.287000,unknown,electronic,Melody of Life
39622,EDFAD678,4.466231,Stirfried,dance,Fuck Redemption
39623,61DBB3C,210.210000,WAYNE STATIC,rock,She
39624,81FCB620,144.892000,Die Atzen,soundtrack,Disco Pogo
39625,18F49DCE,31.524305,Stefanie & Petra,schlager,Lieder die von Herzen kommen
39626,D8051163,218.435000,Big Flip Papi,rap,All On Me
39627,E01B3E09,1.000000,Krayz E',urban,So Juicy
39628,4E3F8F69,380.900000,unknown,dance,Eta Aquarid
39629,6C6417A4,22.932000,LF Cool,urban,Não Sinto O Som
39630,235D0047,148.863000,unknown,classical,Suite No. 3 from Gayane Op. 55: Sabre Dance
39631,69B378CE,171.493875,Chapelier Fou,alternative,Al Abama
39632,5A9057AF,41.469145,Lukas Ferra & Lukas,pop,I Did Something Bad
